,LONGITUDE,LATITUDE,NUMBER_OF_PERSONS_INJURED
232506,-73.9690411,40.6092524,0
956244,-73.9797897,40.7349628,0
39387,-74.102325,40.577946,0
647499,-73.9809286,40.6889031,0
230628,-73.99235,40.7690047,0
491888,-73.8346499,40.6671159,1
821628,-73.9069229,40.6547385,0
764392,-73.9985895,40.7170989,0
802677,-73.9815125,40.7678891,0
631102,-73.9295459,40.8077033,0
350977,-74.1482289,40.6086217,0
460787,-74.1525344,40.6114589,0
263593,-73.7925261,40.7063611,0
477239,-73.9916334,40.7547072,0
994629,-74.0003161,40.6744278,0
749097,-73.8489844,40.7384163,1
13979,-73.99545,40.73927,0
290988,-73.8234675,40.7300177,0
11791,-73.980576,40.668102,0
606854,-74.0056572,40.7264365,0
587120,-73.8931046,40.6618355,0
247096,-74.0012734,40.7189626,0
562614,-73.7583289,40.7195818,0
514794,-73.9991446,40.754584,0
478649,-73.9531639,40.7140647,0
619000,-74.0023387,40.6781,0
226714,-73.9382838,40.7963012,0
589627,-73.9376542,40.7242651,0
470877,-73.996196,40.7484385,0
460146,-73.979056,40.7617706,0
576343,-73.9211311,40.7452249,0
429296,-74.0010934,40.736562,0
501054,-73.994019,40.7565272,0
219954,-73.8968361,40.8453609,0
651960,-73.9619387,40.7736894,0
382713,-73.986013,40.7573389,0
512447,-73.8781296,40.8235801,0
73362,-73.9939358,40.7589782,0
840796,-73.9618804,40.6548824,0
220170,-73.9582565,40.7729662,0
756451,-73.9943762,40.7583771,0
233449,-73.8898186,40.6589202,0
79093,-73.8487382,40.6888547,0
726385,-73.9689988,40.5840634,0
330463,-73.8439779,40.7214535,0
731139,-73.9737999,40.6979595,1
243141,-73.950939,40.8257582,0
527677,-74.0871048,40.6075582,0
501248,-73.9529114,40.7140618,0
401857,-73.8781619,40.838846,0
834408,-73.9567097,40.7808541,0
44241,-74.2015265,40.5262662,0
105700,-73.979076,40.7668758,0
79025,-73.934392,40.8056394,0
410360,-73.953369,40.699405,0
663235,-73.9406446,40.8057361,0
255457,-73.9994226,40.7440085,0
807589,-73.9533514,40.7141828,0
388939,-73.9546828,40.6872462,0
54591,-73.9253821,40.642384,0
969560,-73.9923745,40.7096406,0
309060,-73.8037413,40.7621323,0
545964,-73.9171897,40.8559197,1
788710,-73.9250826,40.7325591,0
297217,-73.9822257,40.7738755,0
268321,-73.9925287,40.7534749,0
683145,-73.8718081,40.8436201,0
291041,-73.994019,40.7565272,0
604549,-73.9818487,40.7662862,0
656318,-74.0228769,40.619465,0
971667,-73.7401207,40.6356423,0
586832,-74.0165503,40.7050907,0
440083,-73.9964084,40.7583388,0
289111,-73.9932609,40.722355,0
450475,-73.9753213,40.69609,0
656885,-74.0088304,40.7137967,0
4670,-73.9525,40.695004,1
523460,-74.0009817,40.7520589,0
248652,-73.9005944,40.7126973,0
300323,-73.999242,40.7595273,0
730996,-73.9993335,40.6916827,0
723551,-73.7623649,40.6935094,0
888628,-73.9954294,40.71728,0
604150,-73.9571664,40.6997084,0
505392,-73.8451651,40.7371196,0
423363,-73.933575,40.8027515,0
840245,-73.9579029,40.7611802,0
641243,-73.9670409,40.7724613,0
627700,-73.9869481,40.7560353,1
659161,-73.9856988,40.673975,1
648323,-73.9949394,40.7008398,0
814668,-73.9670409,40.7724613,0
708072,-73.8784032,40.7707433,0
425408,-73.7863384,40.70924,1
902127,-73.9723632,40.762288,0
434732,-74.0054958,40.7387549,0
708357,-73.8225821,40.7891216,0
906935,-73.8911615,40.7194601,0
93501,-73.988229,40.7790308,0
695111,-73.9552939,40.6792042,0
216025,-73.8206673,40.7649898,1
756908,-73.8990725,40.7434867,0
806122,-73.9648018,40.7599831,0
325333,-73.9959428,40.758981,0
748600,-74.0011515,40.762025,0
554704,-73.8243459,40.7861372,0
433829,-73.8859004,40.6305808,0
13687,-73.81954,40.78959,1
336132,-73.9283288,40.7365231,0
1006010,-73.9291428,40.7520316,0
342834,-73.9973406,40.736669,0
807290,-73.8166153,40.665944,0
330232,-73.9635486,40.7743679,0
240501,-74.0014293,40.7514468,0
442351,-73.9693638,40.7692698,0
752222,-73.7447571,40.7533218,0
783758,-73.9928216,40.7143649,0
557702,-73.9789126,40.7584357,0
3839,-73.82864,40.833717,0
24629,-73.85536,40.711178,0
540411,-73.7304239,40.7457598,0
37068,-73.960236,40.663334,0
435179,-73.9345761,40.7396752,0
392782,-73.9782834,40.7730321,0
943339,-73.9799352,40.7547827,0
397725,-73.9822173,40.7647355,0
249117,-73.9615481,40.8061347,0
262002,-73.8968533,40.6757357,0
31128,-74.00424,40.61648,0
779369,-73.994019,40.7565272,0
591333,-73.7830252,40.7331298,0
288142,-74.1427131,40.6077169,0
280672,-74.0168756,40.6030082,0
929066,-73.9115384,40.6312056,0
801820,-73.9716962,40.7603116,0
102966,-73.9316919,40.7652244,0
864991,-73.9494762,40.7727075,0
908245,-73.9879256,40.7597902,0
965900,-73.9367868,40.8248126,1
834038,-73.9185913,40.8389831,0
748553,-73.7226787,40.7644363,0
236705,-73.9658917,40.7604335,0
665146,-73.837018,40.8397833,0
242359,-73.9526861,40.7723438,0
564069,-73.9795915,40.6870035,0
328475,-73.9774157,40.7553558,0
277886,-73.9457136,40.7778604,0
716898,-74.0018117,40.7458255,0
939267,-73.8247094,40.7145026,0
485527,-73.9482713,40.8039585,0
259786,-73.9610101,40.7749544,0
546095,-73.9726274,40.7419379,0
213965,-73.9663685,40.6024665,0
848824,-73.7266443,40.74091,0
233398,-73.9648018,40.7599831,1
25665,-73.95952,40.58956,0
355523,-73.9243649,40.6114632,0
906802,-73.9605992,40.7614858,0
834988,-73.9887629,40.696197,0
147299,-73.9427678,40.605073,0
979592,-73.9649038,40.6487213,0
250818,-73.9138714,40.7303695,0
816052,-73.9428471,40.785805,0
425971,-73.7433292,40.7542629,0
855011,-73.996771,40.725432,0
253719,-73.8252243,40.7818569,0
224751,-73.9894015,40.762859,0
256334,-73.8393681,40.8408817,0
510960,-73.9900337,40.6873645,0
228246,-73.9964084,40.7583388,0
724643,-73.9865607,40.7616592,0
496970,-73.7840698,40.7693131,0
460003,-73.9537863,40.6645136,1
369026,-74.0054264,40.7278775,0
418424,-73.9494193,40.7810624,0
556682,-73.9934591,40.7244328,1
216377,-73.9737625,40.6830499,0
20390,-73.88606,40.7444,0
250560,-73.7540928,40.7246918,0
291112,-73.8940255,40.8648924,1
526962,-73.8784859,40.8810763,0
292475,-74.0093189,40.7247015,0
750978,-73.9123638,40.8476821,0
877035,-73.7280965,40.711037,0
726981,-73.9900681,40.7466595,0
446913,-74.1653991,40.5444315,0
823856,-73.9090412,40.8060668,0
326345,-73.9712291,40.7469199,0
628083,-73.9796099,40.5794435,0
360199,-73.9874463,40.7553738,0
725251,-73.9470697,40.784237,0
868858,-73.7709576,40.7431706,0
952997,-73.9005125,40.7675731,0
692512,-73.997568,40.5945547,0
838770,-73.9033892,40.7455956,0
84292,-73.9719152,40.6089348,0
56985,-73.823484,40.764651,0
486345,-73.9845744,40.699861,0
293621,-73.9292446,40.8461823,0
762008,-74.0023387,40.6781,0
877791,-73.9689773,40.7542505,0
686137,-73.9702814,40.768024,0
223095,-74.006299,40.7225499,0
801067,-73.8445451,40.7612944,0
853297,-73.9517434,40.777874,0
757945,-73.9168934,40.8413479,0
646480,-73.9444241,40.8346811,0
229038,-73.8940736,40.8755885,0
315713,-74.0021839,40.7607762,0
475772,-73.9292693,40.7275681,0
296299,-73.9759417,40.7889594,0
973204,-73.842019,40.6803149,0
943301,-73.8795767,40.8778277,0
398845,-73.9681866,40.7622265,0
68484,-73.8141327,40.7651825,0
335831,-73.9825546,40.7313511,3
506492,-73.9940403,40.7203211,0
49075,-73.9667018,40.7573816,0
282807,-73.9605992,40.7614858,0
590005,-73.7422032,40.7362636,0
990154,-73.8132704,40.6964274,0
487018,-73.8964102,40.9029607,0
576858,-73.9985895,40.7170989,0
784793,-73.7671284,40.6666971,0
452714,-73.7744791,40.6867322,0
487358,-73.999242,40.7595273,0
217284,-73.9953547,40.7546882,0
87599,-73.9118139,40.8617318,0
17187,-74.00479,40.723625,0
665406,-73.8012645,40.6677797,0
888439,-73.9866959,40.7716693,0
808210,-73.9261524,40.7440288,0
220732,-73.9271438,40.8109488,0
270432,-74.0363022,40.6114103,0
502232,-73.9652931,40.759308,0
278747,-73.8829986,40.7477341,0
409677,-73.9012151,40.7539022,0
868459,-73.9496815,40.8020241,0
733405,-73.9950868,40.7652528,0
897941,-73.7738282,40.6596509,0
257731,-73.9429358,40.7160967,0
818896,-73.9436746,40.7833329,0
870125,-73.9930182,40.6974627,0
277718,-73.8508811,40.7375562,0
504380,-73.9759509,40.6835142,0
16421,-74.13073,40.612644,0
363821,-73.9560111,40.6523139,0
255895,-74.016732,40.7064837,0
750610,-73.90207,40.8102117,0
882544,-73.9814013,40.6879453,0
735957,-73.9679554,40.6801883,0
730714,-73.7846194,40.7200049,0
348223,-74.0055325,40.7458144,0
952738,-74.0020778,40.7167311,0
513238,-73.9733471,40.7390253,0
554585,-74.0067663,40.7056229,0
486364,-73.9190149,40.8383824,0
12466,-73.97943,40.767014,0
440258,-73.8176498,40.7186947,0
67835,-73.9928733,40.6023258,0
308993,-73.9886394,40.7229337,0
93930,-73.9433019,40.7606579,0
287816,-73.9174657,40.7354867,0
880162,-73.9981083,40.7087666,0
606821,-73.9323363,40.8487357,0
220633,-73.9464607,40.800664,0
516814,-73.9845292,40.6960346,0
274709,-73.9470697,40.784237,0
439831,-73.9877415,40.7006626,0
436680,-73.9712183,40.7551925,0
334910,-73.8172364,40.7045335,0
329857,-73.9853308,40.7735301,0
722817,-73.810322,40.6670811,0
251664,-73.9974189,40.5946211,0
454414,-73.9201841,40.6470301,0
724656,-74.0056304,40.7507879,0
318660,-73.8166124,40.7031657,0
579400,-73.9564776,40.7713874,0
529533,-73.9462963,40.7409844,0
362312,-73.9987944,40.7601531,0
499976,-73.9353802,40.6212167,0
317040,-73.9924085,40.7305919,0
474482,-73.7431647,40.7545534,0
250743,-74.0011515,40.762025,0
382466,-73.9456705,40.7819473,0
689205,-73.9076527,40.8985887,0
529848,-73.8745935,40.841521,1
381313,-73.9323244,40.846153,0
435776,-73.7353338,40.665256,1
525818,-73.9988131,40.7230221,0
700719,-73.976288,40.7597856,0
851325,-73.9467747,40.6518544,0
22097,-73.85156,40.902042,0
511947,-73.9967789,40.7113459,0
447255,-73.8172364,40.7045335,0
219389,-73.9588589,40.7095517,0
932693,-74.0059032,40.6558976,0
671393,-73.9382948,40.7875082,0
919967,-73.982156,40.7779733,0
700031,-73.9418016,40.8128153,0
374257,-73.8198489,40.8900764,0
831848,-73.9870157,40.7610362,0
485201,-73.9444068,40.7948085,0
409972,-74.0097695,40.7221214,0
977631,-73.9657123,40.800438,0
501270,-73.9603492,40.5873051,0
865458,-73.774355,40.74989,0
311196,-73.7614602,40.7475779,0
838458,-74.0005303,40.7184302,0
879311,-73.9926328,40.7584292,0
496615,-73.9228481,40.6524639,0
291900,-74.0153438,40.7084958,0
687267,-73.9090748,40.8132333,0
317513,-73.7895391,40.7008222,6
706517,-73.9629739,40.7624884,0
232420,-73.9982097,40.7558686,1
579291,-73.944679,40.8410516,0
677783,-73.941936,40.7870644,0
647918,-74.0170629,40.6356257,0
11404,-73.84318,40.672146,0
561050,-73.9986569,40.5972673,0
535734,-73.9256052,40.6685062,0
245358,-73.9808504,40.7477508,0
588170,-73.9261862,40.76235,1
65924,-74.00935,40.72899,0
636982,-73.9870157,40.7610362,0
939955,-73.9745227,40.788358,0
247023,-73.9818487,40.7662862,0
322141,-73.9094727,40.8765486,0
377895,-73.974971,40.7485017,1
38478,-73.80109,40.7082,1
1002207,-73.8440681,40.7340278,1
218477,-73.967462,40.7602226,0
271320,-73.9883345,40.7541306,0
6044,-73.93547,40.710934,0
899968,-73.9985895,40.7170989,0
439206,-73.9836318,40.7381665,0
358096,-73.9454007,40.772159,0
920971,-73.9875432,40.7198321,0
971505,-73.9366363,40.6224004,0
592171,-74.1363527,40.572991,0
906746,-73.9864031,40.7558074,0
483157,-73.963229,40.7776779,0
875038,-73.9796117,40.710977,0
428290,-73.9391728,40.748277,0
457066,-73.7229343,40.7642676,0
31145,-73.94913,40.613052,2
253845,-73.9576249,40.7159274,0
808849,-73.9049732,40.599075,0
401586,-73.9868503,40.7395228,0
37634,-73.89752,40.845997,0
986016,-73.9977634,40.7168135,0
478565,-74.0059263,40.6286429,0
488833,-73.8265455,40.7169595,0
406599,-73.9725871,40.7533182,0
307694,-74.0082179,40.6536361,0
617322,-73.9648018,40.7599831,0
445955,-73.9749359,40.7460781,0
328149,-73.8680511,40.7325834,0
488509,-73.9583602,40.7688025,0
670684,-74.0054034,40.7563515,0
608007,-73.9762353,40.7656758,0
484813,-73.9826602,40.6860873,0
276717,-73.8523438,40.7534092,0
231966,-73.8081241,40.6664775,0
291695,-74.0052275,40.721743,0
521316,-74.0009227,40.6576664,0
692465,-73.7736279,40.6674025,0
208279,-73.8352807,40.8532485,0
879875,-74.0817025,40.5985668,0
876790,-73.8044981,40.7072274,0
985294,-73.9454833,40.8077723,0
34962,-73.917465,40.81676,0
12997,-73.97163,40.65108,0
122654,-73.8894182,40.6569792,0
958968,-73.8171259,40.7176783,0
423391,-74.012825,40.7024083,0
1002293,-73.8979206,40.6285044,1
341828,-73.8205668,40.7097504,1
825383,-73.9447576,40.7197624,0
564784,-74.000184,40.7378658,0
388327,-73.835983,40.8229011,0
783636,-73.9995562,40.7336114,0
500740,-73.9592408,40.7633655,0
938453,-73.9285006,40.6341296,0
508078,-73.8680486,40.8777986,0
720393,-73.9540845,40.6135074,0
797050,-73.9996896,40.7589235,0
732774,-73.8445358,40.8596324,0
214514,-73.9321824,40.8046692,0
968573,-73.996196,40.7484385,0
790870,-74.0083473,40.7447026,0
231758,-73.9287387,40.7047172,0
503996,-73.8045285,40.7214619,0
279216,-73.8039995,40.7602718,0
923775,-73.8172364,40.7045335,1
434812,-73.7454772,40.7549013,0
337023,-73.9588943,40.7749592,0
690611,-73.9394287,40.6692499,0
984999,-73.930381,40.6517331,0
780146,-73.9528583,40.5902941,0
821641,-73.9569573,40.7664937,0
527296,-73.8402462,40.8287568,0
99917,-73.9887629,40.696197,0
929346,-73.9903149,40.7616074,0
311308,-73.7430328,40.7654658,0
229128,-73.9833217,40.6936492,0
499112,-73.9069229,40.6547385,0
585459,-73.979076,40.7668758,1
746813,-73.9945485,40.7707422,0
600874,-74.0084706,40.7206092,0
554790,-73.8421408,40.731493,0
722606,-73.9202825,40.802916,0
501237,-73.9563529,40.6035803,0
26625,-73.985725,40.767918,0
772167,-73.9536717,40.7879013,0
278768,-73.9857147,40.7679171,0
498085,-73.9795091,40.7438255,0
650834,-73.9841751,40.7598419,0
217356,-74.0106005,40.7298259,0
961841,-73.996771,40.725432,0
762200,-74.0006019,40.6611221,1
54903,-73.9762346,40.6259754,0
487273,-74.0151058,40.6025296,0
746332,-73.941118,40.834114,0
443226,-74.0057798,40.7256734,0
982728,-73.9920058,40.7491025,0
759378,-73.7532369,40.6801176,0
912896,-73.9838105,40.6115611,0
62673,-73.8308861,40.7000093,0
819712,-73.9826602,40.6860873,0
506537,-73.9962116,40.7090991,0
458483,-73.9496967,40.7962162,0
475498,-73.9977634,40.7168135,0
1005208,-73.9670556,40.684319,0
784095,-73.7569053,40.7620943,0
622664,-73.9615863,40.6962076,0
813251,-73.9973865,40.7621266,0
991833,-73.9709581,40.7642144,0
643579,-73.8466561,40.7083179,0
521145,-73.9711844,40.7667698,0
611604,-73.9203819,40.7329414,0
563022,-73.9992169,40.672888,0
924476,-73.9569431,40.7270599,0
373229,-73.9730271,40.5832013,0
351779,-73.836293,40.8243922,0
471222,-73.9376959,40.7452378,0
302763,-73.7829986,40.7418129,0
25503,-73.87417,40.874836,0
402870,-73.9594708,40.782834,0
610150,-73.7882439,40.8508421,0
1004368,-73.7599787,40.7479752,0
726710,-73.8819765,40.8703866,0
755337,-73.9374387,40.7242645,0
559269,-73.9583896,40.710246,0
284231,-73.8663818,40.8875624,0
918785,-73.9497508,40.5906331,0
978604,-73.9288573,40.6374565,0
296557,-73.9868516,40.751081,0
246341,-73.9238405,40.73361,0
228399,-73.9828775,40.7667145,0
976226,-73.8859004,40.6305808,0
45403,-73.8331589,40.86832,0
887826,-73.9986368,40.6901548,0
602473,-73.9909432,40.7339788,0
875776,-73.9888427,40.7585332,0
488278,-73.7538883,40.6022628,0
637574,-73.995851,40.667973,0
554005,-73.9442245,40.7839338,0
47482,-73.9391006,40.7522294,0
999851,-73.9850489,40.7585739,0
373751,-73.9964084,40.7583388,0
429349,-73.9456495,40.7458182,0
913829,-73.999242,40.7595273,0
438776,-73.9387662,40.6762734,1
361246,-74.0014293,40.7514468,0
15239,-73.99548,40.759624,0
714011,-74.064639,40.6001833,0
401345,-74.0075584,40.7258408,0
828848,-73.9985895,40.7170989,0
879370,-73.8346973,40.7468899,0
593314,-73.9638721,40.7570075,0
378607,-73.9605114,40.7756404,0
484578,-73.9579029,40.7611802,0
599420,-73.9992169,40.672888,0
352586,-73.9540926,40.7746554,0
330898,-73.8008026,40.6663428,0
278165,-73.8781296,40.8235801,0
222420,-73.9872402,40.776017,0
537589,-73.9265516,40.7420199,0
459944,-73.9625151,40.7631141,0
768760,-73.9767362,40.7476292,0
403886,-73.9565454,40.7781806,0
283233,-73.8765111,40.6425396,0
248205,-74.0014487,40.6768371,0
102571,-73.9400159,40.7659097,0
222764,-73.9509287,40.7858664,0
400016,-74.0085823,40.7199532,0
457556,-73.7478804,40.7541874,0
945717,-73.9943603,40.6902385,0
80856,-73.9221576,40.6543162,0
27171,-73.8313,40.88781,0
584826,-73.8331189,40.728233,0
588719,-74.0105431,40.7091551,0
401341,-73.7711335,40.7431147,0
708149,-74.0887812,40.6082548,0
517927,-73.9758293,40.7604196,0
97443,-73.918603,40.661118,1
264316,-73.918465,40.825573,0
972380,-74.0335894,40.6076704,0
272688,-74.0052244,40.729335,0
16128,-74.171844,40.561512,0
765649,-74.0070897,40.7287722,0
299318,-73.8819824,40.8283569,0
334976,-74.1697471,40.5634522,0
722722,-73.9471168,40.5846287,0
946908,-73.8978638,40.8210052,0
844658,-73.9846193,40.7591997,0
810313,-73.9189192,40.7320364,0
525137,-73.96143,40.8182116,0
730940,-73.8462052,40.7426584,0
981012,-73.9300822,40.8543089,0
75466,-74.0009817,40.7520589,0
242856,-73.794641,40.7012377,0
838917,-73.9993192,40.6246549,0
602987,-73.9335895,40.7447332,0
361430,-73.9657843,40.7586329,0
218198,-73.9964084,40.7583388,0
296050,-74.0002742,40.7176204,0
379232,-74.0032374,40.7489737,0
277190,-73.9721609,40.633111,0
584054,-73.9834961,40.7760467,0
353383,-73.8734167,40.7343762,0
519372,-73.8714519,40.850848,0
859017,-74.0911185,40.5876354,2
799310,-74.1565458,40.6145627,0
475460,-74.0310592,40.6234622,0
558389,-73.7648153,40.7246786,0
657320,-73.9844413,40.733034,0
32211,-74.003395,40.634537,2
675018,-73.9564776,40.7713874,0
794616,-73.8151403,40.7182268,0
963944,-73.9869702,40.6985024,0
881127,-73.8682244,40.8274253,0
489404,-73.7772667,40.6673223,0
600574,-73.9470933,40.7227739,0
564085,-73.9758325,40.6818344,0
250090,-74.0012734,40.7189626,0
217141,-74.0056304,40.7507879,0
934068,-73.995945,40.6662604,0
732285,-73.9781227,40.7457274,0
968742,-73.9830501,40.6983784,0
317060,-73.7693497,40.7602845,0
988023,-73.7737075,40.7485357,1
933474,-73.7650163,40.7466024,0
615140,-73.9662157,40.804827,0
256189,-73.9025461,40.860577,0
311057,-73.8352807,40.8532485,3
520313,-73.9890305,40.6921238,1
646595,-73.8428931,40.7209662,0
23515,-73.98273,40.750957,0
262722,-73.9744374,40.7565574,0
774546,-73.7395512,40.6652573,0
648510,-73.9934636,40.7521904,1
391246,-73.9887144,40.7485121,0
727453,-73.9147428,40.8443435,0
434731,-73.9607832,40.7064645,0
367008,-73.9915618,40.7497063,0
22742,-73.73611,40.705364,0
254523,-73.9358171,40.8036997,0
403818,-73.9233379,40.7437003,0
548100,-73.954126,40.6789568,0
451747,-73.9448468,40.7999853,0
431696,-73.946422,40.6243844,0
616856,-73.9638843,40.7612344,0
647742,-73.9223863,40.804696,0
104199,-74.0170205,40.6076551,0
87625,-74.0886116,40.6112289,0
454670,-73.9409173,40.738696,0
768717,-73.9887629,40.696197,0
601740,-73.9476978,40.6328856,0
268587,-73.9574027,40.7701196,0
804753,-73.9903149,40.7616074,0
524232,-73.9737005,40.7945801,0
984896,-73.9846193,40.7591997,0
49646,-73.9480726,40.5817859,0
527364,-74.0106725,40.7291123,0
475602,-73.8319096,40.7589491,0
692105,-73.9723632,40.762288,1
565043,-73.9324615,40.618602,0
949799,-73.9170643,40.8636899,0
416853,-73.9966472,40.7478237,0
95798,-73.9895629,40.701529,0
609175,-73.9933594,40.7472362,0
440630,-73.9939473,40.7515235,0
15624,-73.7749,40.70942,1
981766,-73.9404817,40.7225802,0
87796,-73.9369134,40.8398674,0
850750,-73.9057133,40.8731394,0
284204,-73.9927692,40.665508,0
816392,-73.993795,40.7209387,0
446920,-74.0060706,40.7501786,0
663403,-73.9493331,40.7851932,0
414605,-73.8906231,40.6914356,0
256021,-73.9127392,40.8618642,0
59818,-73.9593482,40.5874173,0
237725,-73.986107,40.7565594,0
312328,-73.7463926,40.6657945,4
438911,-73.9991446,40.754584,0
17711,-73.83186,40.759842,0
444757,-74.0018831,40.7193963,0
997804,-73.9749156,40.7616682,0
817872,-73.8593216,40.8260438,0
694386,-73.9598555,40.773642,0
695145,-73.9224105,40.7435926,2
948500,-73.9244216,40.6504695,1
589549,-73.9735043,40.7520641,0
299995,-73.986013,40.7573389,0
798453,-73.9852826,40.6976294,0
277554,-73.9829581,40.7477648,0
569408,-73.8374664,40.7437684,0
505377,-73.9353886,40.7613564,0
859279,-73.9758061,40.7546776,0
25841,-73.994385,40.758377,0
329312,-73.9957485,40.7490533,0
954711,-73.7483441,40.684957,0
415347,-73.7622947,40.6980217,0
421701,-73.9807025,40.6853239,0
744958,-73.9520107,40.7325721,0
450084,-73.9308839,40.8481201,0
100132,-73.9870975,40.6182615,0
508270,-73.9061582,40.8627785,0
285843,-73.999975,40.6742005,0
792358,-73.9721247,40.7456822,0
276897,-73.9602318,40.7662396,0
597894,-73.7703999,40.7446461,0
449760,-73.9618791,40.6999314,0
215868,-73.7894275,40.7578472,0
798779,-73.9287387,40.7047172,0
880401,-74.1688765,40.6212504,0
523421,-74.0888518,40.608545,0
636008,-73.9986569,40.5972673,0
603300,-73.9845292,40.6960346,3
513949,-73.9480385,40.782942,0
217480,-73.8370922,40.7240823,0
991832,-73.9815125,40.7678891,0
518144,-73.8947521,40.7665541,0
713341,-73.9984879,40.7452931,0
703228,-73.9077223,40.8298241,0
527453,-73.8971296,40.6794414,0
303194,-73.7826497,40.6670766,0
14302,-73.94155,40.719112,0
441292,-73.9804719,40.7831606,0
555754,-73.9373965,40.7489156,0
455864,-73.8225821,40.7891216,0
320579,-73.985984,40.7007513,0
309397,-73.950939,40.8257582,0
363169,-73.8285153,40.7237544,0
257916,-73.986363,40.7401843,0
226478,-73.9876159,40.5845117,0
651498,-73.9436089,40.7831836,0
307021,-73.9499947,40.7676137,0
309149,-73.9518354,40.7904175,0
475794,-73.9732091,40.7952524,0
507249,-73.9901323,40.7516577,0
332508,-73.8753225,40.7630088,0
471025,-73.9973001,40.7571064,0
495134,-73.9509752,40.6639058,0
220188,-73.9733894,40.6961398,0
665035,-73.7564262,40.6706329,2
675636,-73.9703274,40.7454838,0
725746,-73.9518821,40.7150775,1
898287,-73.9299449,40.7375371,0
566911,-74.1444428,40.5438696,0
706668,-73.846526,40.7428619,0
321785,-73.9528011,40.7833091,0
595566,-73.9505858,40.6689643,0
823947,-74.0139066,40.6140537,0
523901,-73.9579367,40.7762763,0
685534,-73.9571664,40.6997084,0
403972,-73.9714518,40.7577479,0
919837,-73.9509778,40.7240986,0
84607,-73.9228145,40.6191943,0
628101,-73.9571266,40.5876608,0
378391,-73.7646462,40.5958049,0
781314,-73.9885593,40.7691169,0
866658,-73.933907,40.7252459,1
236619,-73.9676048,40.756133,0
59534,-74.2231321,40.5234814,0
584311,-73.9922364,40.7212488,0
69589,-73.8255279,40.7644099,0
1000134,-73.9883913,40.7591644,0
960860,-73.9685398,40.7482147,0
814144,-74.0079259,40.7517512,0
487519,-73.953206,40.679832,0
808801,-74.0014487,40.6768371,0
252466,-73.9808868,40.7592705,0
487385,-73.9833217,40.6936492,0
636336,-73.9883068,40.7475349,0
777589,-73.9744569,40.7622939,0
31847,-73.9515,40.58828,0
211839,-73.7903959,40.6668873,0
796470,-73.9419157,40.8228364,0
664587,-74.0764371,40.6010023,0
333317,-73.8930673,40.676144,0
490808,-73.9750204,40.7902108,0
322392,-73.9643433,40.6050707,0
917230,-73.8195255,40.6654902,0
538583,-73.9601965,40.6984634,0
6359,-74.14955,40.609627,0
476601,-73.9600026,40.6128536,0
926036,-73.9195569,40.6411861,0
995535,-73.8603791,40.8329247,0
413983,-74.1313061,40.6083089,0
344361,-74.0277,40.6046202,1
458129,-73.9449618,40.6695546,0
621773,-74.0041684,40.7476892,0
820173,-73.9911106,40.7503184,0
601193,-74.0087575,40.6532827,0
274154,-73.7573847,40.6658397,0
869891,-73.9937269,40.6778404,0
4843,-73.944435,40.83468,0
70289,-73.9595134,40.5762433,0
674680,-73.9907554,40.7348379,0
821703,-73.9823647,40.7673924,1
13555,-73.87177,40.733967,0
269809,-73.9676868,40.6094167,0
573704,-73.9943762,40.7583771,0
147040,-74.1137614,40.5664967,1
519188,-73.9899639,40.7671875,0
830758,-73.9659,40.7653576,1
833757,-73.82589,40.7166559,0
284149,-73.9207095,40.6082027,0
747607,-73.9707499,40.7616096,0
541112,-73.9846193,40.7591997,0
898945,-73.9794839,40.7554056,1
488872,-73.956961,40.7601349,0
589506,-73.9500574,40.767373,0
606682,-73.9751333,40.7584871,0
314440,-73.8753803,40.7306375,2
561001,-73.8979659,40.8840347,0
247590,-73.9511673,40.8101738,0
988195,-73.9090397,40.8626793,0
998316,-74.000397,40.7477688,0
252421,-73.8581893,40.6701254,0
14864,-73.88463,40.82141,0
366457,-73.9986609,40.755251,0
31822,-73.92954,40.64398,0
429251,-73.933801,40.7251415,0
470337,-73.9333063,40.8474134,0
759612,-73.9432707,40.7206434,0
782344,-73.9845292,40.6960346,0
407438,-73.9895745,40.7415488,0
550706,-73.8194359,40.7651388,0
340534,-73.947925,40.7414304,0
585819,-73.9613636,40.7069972,0
926296,-73.8859004,40.6305808,0
619521,-73.9853608,40.7357898,0
251825,-73.9800367,40.7655201,0
315752,-74.0277,40.6046202,0
251378,-73.9897922,40.7572323,0
823401,-73.8491906,40.7381972,0
520425,-73.8731755,40.8379459,0
848170,-73.9926328,40.7584292,0
969223,-73.9968524,40.7577322,0
807988,-73.9813415,40.7470784,0
30514,-73.80963,40.585373,0
549359,-73.9772016,40.758537,0
803079,-73.9564136,40.824267,1
883311,-73.8542786,40.7369178,0
54624,-73.9098681,40.8623094,0
504947,-73.9896203,40.7014547,0
41352,-73.93857,40.73496,0
562610,-73.9987154,40.7347834,1
501041,-74.0331615,40.6134019,0
228772,-73.8988673,40.6789791,0
275972,-73.9352898,40.7144568,0
337278,-74.0065289,40.7495527,1
447643,-73.9847336,40.7641704,0
305775,-73.9459843,40.8404983,0
552726,-74.0096819,40.7149466,0
763448,-73.7687821,40.7453864,0
243152,-74.0083473,40.7447026,0
836532,-73.9293744,40.7276628,0
723021,-73.9981962,40.7210624,0
942351,-73.7594419,40.7210636,0
852564,-73.9663884,40.7704767,0
522299,-73.9726364,40.6508616,1
796450,-73.999242,40.7595273,0
