,LONGITUDE,LATITUDE,NUMBER_OF_PERSONS_INJURED
946465,-73.9617322,40.6053581,0
738095,-73.9293744,40.7276628,0
337879,-73.8322788,40.7270576,0
628097,-74.0055664,40.633084,0
925449,-73.8172364,40.7045335,1
789730,-73.8850856,40.822533,0
523749,-73.9826602,40.6860873,0
868706,-73.7844849,40.6867596,0
780879,-73.9366568,40.6691002,0
320869,-73.9723632,40.762288,0
228186,-73.9123885,40.6862254,0
536037,-73.9623122,40.7197689,0
715394,-73.9828775,40.7667145,0
211940,-73.9914842,40.7016512,0
384244,-73.9484213,40.7083069,0
486592,-73.7442823,40.7653588,1
430409,-74.0096887,40.7019569,0
311049,-73.8296947,40.7146257,0
838188,-73.9933496,40.6649536,0
336332,-73.9980079,40.7459518,0
365203,-73.9614777,40.8180094,2
837131,-73.9958565,40.6952204,0
632591,-73.946658,40.7077544,0
324581,-73.9508492,40.5846618,0
400540,-73.9156,40.6330367,3
772485,-73.8785792,40.8260286,0
544272,-73.9977848,40.7242353,0
437845,-73.9244872,40.7740497,0
256977,-73.9735076,40.7437832,0
721416,-73.9194827,40.7624498,0
919277,-73.9465032,40.7207892,0
937312,-74.0239596,40.6151609,0
882258,-74.1653746,40.6290374,0
842967,-73.9180493,40.8095759,11
711434,-73.8776702,40.7367523,0
291291,-73.9886394,40.7229337,0
223987,-74.0309361,40.6056732,0
216787,-73.9524697,40.6506684,1
527288,-73.9803938,40.7541542,0
641146,-73.9882,40.7185558,0
319601,-73.8024077,40.7018524,1
273621,-73.9644216,40.6811205,0
280731,-73.8932165,40.8598744,0
733796,-73.8921248,40.8995516,0
747734,-73.9453041,40.7723306,0
537107,-73.7143817,40.7457376,1
252197,-73.8414102,40.730555,0
501690,-73.7385662,40.6663969,0
780616,-74.109109,40.6202965,0
640381,-73.9813418,40.7586447,0
472003,-73.8027134,40.7384067,0
355577,-73.9337245,40.6707344,0
496161,-73.8290196,40.7752366,0
990568,-73.8773163,40.7298672,0
733856,-73.740563,40.6367879,0
615052,-74.1256332,40.6087118,0
235547,-74.1339685,40.5615864,0
822103,-73.7799589,40.6913705,0
239117,-73.7991338,40.6871814,1
246186,-73.9005944,40.7126973,0
506806,-73.9661586,40.7538792,0
439704,-73.8728386,40.7716414,0
619785,-73.7913635,40.8565513,0
398566,-73.9939264,40.6643992,0
998893,-73.9082129,40.5959872,0
937289,-74.1051867,40.6182828,2
833257,-74.149026,40.5387145,0
942745,-73.9311544,40.8040684,0
212668,-73.965485,40.5978331,0
338668,-73.8377671,40.7254507,0
612021,-73.958584,40.6817416,0
727802,-73.9046251,40.6411033,0
386843,-73.9845744,40.699861,0
408964,-73.8028755,40.7497658,1
329954,-73.8597662,40.725945,0
293395,-73.9833217,40.6936492,1
755376,-73.8178286,40.728524,1
796459,-73.9419157,40.8228364,0
563957,-73.9890081,40.5872373,1
386388,-73.9962318,40.6907574,0
554687,-73.9926138,40.7020602,0
216347,-73.8576535,40.7336689,0
828563,-73.9452504,40.5847834,0
868347,-73.8268146,40.7162123,0
461798,-73.8865683,40.7369398,0
361768,-73.8320112,40.7179035,0
483665,-73.9960494,40.6656729,0
212531,-73.8026224,40.6664063,0
698347,-73.9127392,40.8618642,0
995213,-73.7374171,40.7582878,0
392974,-73.9618791,40.6999314,0
1004971,-73.8702105,40.7261878,0
815874,-73.9813092,40.7207095,0
479458,-73.8664909,40.8773934,1
813365,-73.9532241,40.7639012,0
298491,-73.9177906,40.6914582,0
272246,-73.9986368,40.6901548,5
851872,-73.9177042,40.8345141,0
784491,-73.8140794,40.6977347,4
369062,-73.9717231,40.7820225,0
533542,-73.8814805,40.6476006,0
894992,-73.8078122,40.687146,1
639107,-74.0130478,40.7164532,1
506982,-73.8909216,40.7663513,0
836541,-73.9557055,40.8141445,0
311466,-73.8140362,40.7388442,0
991190,-73.763468,40.7468839,0
411413,-73.7865543,40.7408389,0
965593,-73.8625956,40.7342733,0
702404,-73.8035725,40.7178015,0
330728,-73.8670628,40.726972,0
429593,-73.8012645,40.6677797,0
444950,-73.9903644,40.7192038,0
319447,-73.9809286,40.6889031,0
726585,-74.0023112,40.6820407,0
546955,-74.0038419,40.6548612,0
336680,-74.0101841,40.720115,0
458261,-74.0666242,40.5903421,0
930097,-73.9679609,40.6837264,0
435850,-73.9606094,40.7016557,0
360165,-73.9199662,40.6694768,0
721553,-73.946133,40.8038779,0
412980,-73.9015249,40.7226205,0
721368,-73.728289,40.7417355,0
581946,-73.991232,40.7603532,0
1005845,-73.8205668,40.7097504,0
222442,-73.8184852,40.7161366,1
1003444,-73.8440681,40.7340278,0
609322,-73.9507795,40.6116368,1
355279,-73.7476447,40.7572743,0
987738,-73.9245917,40.6466434,0
841417,-73.8596365,40.7104205,0
891201,-73.9010646,40.750784,1
399590,-73.9105821,40.8501811,0
985380,-74.1388499,40.5569501,0
730767,-73.8048606,40.7349392,0
720510,-73.7454772,40.7549013,0
327388,-74.0871868,40.6078397,0
979850,-73.9988005,40.6903113,2
801031,-73.9870011,40.6877731,0
322473,-74.1313061,40.6083089,0
253031,-73.9940403,40.7203211,0
786585,-73.8393959,40.7098995,1
362663,-73.8319573,40.7629537,0
884306,-74.0082406,40.6402038,0
584475,-73.7989383,40.7382624,0
449722,-73.9538096,40.6828487,0
479675,-73.9610074,40.6500815,0
248590,-74.0039065,40.6512655,0
548065,-73.948873,40.7212926,0
851371,-73.7280965,40.711037,0
919800,-73.9266245,40.8200253,0
458309,-73.9197796,40.8035936,0
233313,-74.0059263,40.6286429,1
425890,-73.9529465,40.7461865,0
937177,-73.7414326,40.7527074,0
725370,-73.9434848,40.7960734,1
234859,-73.9311201,40.6687978,0
546891,-73.8397723,40.719584,0
435415,-73.7823317,40.788556,1
461139,-73.822601,40.7627585,0
322923,-73.9884952,40.7641132,0
458196,-74.0040581,40.7131354,0
434306,-73.9521236,40.7813875,0
793146,-74.0005303,40.7184302,0
742120,-73.9413498,40.7474822,0
411025,-73.9993335,40.6916827,0
714386,-73.8511007,40.707901,0
473557,-73.9891656,40.7478946,0
304324,-73.8913807,40.8617006,0
694533,-73.934534,40.7127546,1
725906,-73.8478357,40.7456099,1
719845,-73.7569828,40.76226,0
259537,-73.9090109,40.7542791,0
921381,-73.987578,40.7653647,0
817530,-73.7682774,40.7582595,1
755938,-73.7916994,40.6663098,1
317661,-73.7322968,40.6926831,1
522015,-73.7458578,40.6977779,0
712898,-73.9949385,40.7692957,0
536800,-73.9670687,40.7526196,0
330750,-73.9616787,40.6797033,0
544541,-73.9557002,40.761276,2
690185,-74.1293966,40.6082248,0
469004,-73.8104838,40.7369935,0
408314,-73.9378751,40.5858421,0
402349,-74.0021839,40.7607762,0
257040,-73.9301606,40.7368773,0
512731,-73.9780219,40.6355523,0
699866,-73.9447576,40.7197624,0
436831,-73.9229549,40.8439815,0
998110,-73.8502627,40.7020426,0
219305,-73.9323244,40.846153,0
497754,-73.9924085,40.7305919,0
259121,-73.9447576,40.7197624,0
638465,-73.999062,40.6887701,0
709558,-73.7645241,40.6667511,0
652167,-73.9853377,40.7586947,1
544391,-73.9688764,40.8082971,0
911602,-73.928443,40.6676708,0
370130,-73.8248379,40.7821423,0
224272,-73.8526547,40.7370625,0
691866,-73.8163639,40.7206085,0
722989,-73.89028,40.820139,2
360255,-74.005864,40.7402618,0
855826,-73.9335895,40.7447332,0
393127,-73.9590323,40.7050435,1
375703,-73.7539979,40.6047828,1
448967,-73.9404204,40.7010761,0
868736,-73.9730158,40.7642781,0
673077,-73.9433549,40.6558272,0
613510,-73.8308861,40.7000093,0
865487,-73.8236242,40.8661615,2
946890,-73.8234254,40.7132279,0
966060,-74.1928331,40.5935899,0
690285,-74.0081666,40.6538564,0
257303,-73.8747078,40.7270903,0
433424,-74.0262133,40.6214926,0
730788,-73.9721609,40.633111,2
890753,-73.9520352,40.803897,0
256875,-73.9316013,40.8323165,0
472556,-73.9827104,40.7567703,0
894297,-73.8084976,40.669735,0
797492,-73.9252059,40.6934559,0
557474,-73.7580499,40.7632462,1
260133,-73.9924897,40.7150813,0
294787,-73.9911106,40.7503184,0
897705,-73.9360334,40.5861184,0
586116,-73.9588584,40.698677,1
886535,-73.8977368,40.8613524,0
944527,-73.9783481,40.6627999,0
667855,-73.9973016,40.7193249,0
229112,-73.9575678,40.6922592,0
840021,-73.9907272,40.7559505,0
282359,-73.9454502,40.7027611,0
749964,-73.7446568,40.6655218,0
810762,-73.8955651,40.8514695,0
429309,-73.973027,40.5760496,0
854552,-74.1555925,40.5822577,0
608034,-73.7569828,40.76226,0
435152,-73.7431647,40.7545534,0
842147,-73.9990332,40.7214219,0
487571,-73.9422288,40.7118008,0
349982,-73.9525627,40.6515468,0
352303,-73.9608621,40.7011315,0
561375,-73.9895054,40.767816,0
429338,-74.1313061,40.6083089,0
361418,-73.9259215,40.6465591,0
512099,-74.1180345,40.5771697,0
934462,-73.9133371,40.8136099,1
666865,-73.7232034,40.7541077,0
908669,-73.8958815,40.7431991,0
406047,-73.8314903,40.7720299,0
210792,-73.7926833,40.7671496,1
390561,-74.0044171,40.7422847,0
693137,-74.1351082,40.6081075,0
541550,-73.9790632,40.669909,0
332297,-73.8441557,40.8891758,0
657209,-74.1114832,40.5687634,0
559447,-73.9896203,40.7014547,0
698190,-74.1294083,40.6084396,0
1001183,-73.9638424,40.7653103,0
554137,-73.9222977,40.7343997,0
963645,-73.9656272,40.7903648,0
428546,-74.0133794,40.7152372,0
308820,-73.9326318,40.8567148,0
569053,-73.8474751,40.7454315,0
817472,-74.0164884,40.6257763,0
221591,-73.9859304,40.7008401,0
113775,-73.995945,40.6662604,0
240656,-73.9614533,40.7016614,0
274502,-73.9394287,40.6692499,2
571086,-73.9845292,40.6960346,0
920269,-73.9242798,40.8071867,1
814180,-73.7229343,40.7642676,1
958317,-73.8879861,40.7435478,3
463721,-73.7818348,40.5952679,0
608996,-74.0070474,40.7037509,0
488743,-73.8248379,40.7821423,0
993636,-74.1933363,40.5922093,1
744761,-73.9106312,40.7689857,0
252719,-74.0093484,40.7289889,1
532714,-73.9749344,40.7500991,0
693517,-74.1097619,40.5704668,0
433727,-74.0009817,40.7520589,0
784792,-74.1016683,40.5786236,0
506875,-73.9160706,40.7699045,0
717624,-74.0046358,40.7213532,0
220962,-73.8847655,40.875898,0
707279,-73.9894015,40.762859,0
548011,-73.8048418,40.7093388,0
917117,-73.7696658,40.7404635,2
470959,-74.0154969,40.6068429,0
849204,-73.8300388,40.7429662,0
327211,-74.0041684,40.7476892,2
927601,-74.0000649,40.732928,0
512063,-73.9235829,40.7472137,0
670723,-73.9740952,40.6433056,0
753941,-73.826199,40.7465563,0
307289,-73.9413666,40.8308918,1
498412,-73.8351603,40.7581413,0
898901,-73.722676,40.7345695,0
883860,-73.8586728,40.8264231,0
556345,-73.9934636,40.7521904,0
791824,-73.8263032,40.7425396,0
763503,-73.9427825,40.8273436,0
279410,-73.956722,40.7089689,0
370217,-73.8596198,40.7354921,0
230781,-73.9986569,40.5972673,0
432146,-73.9976793,40.7514385,0
726995,-73.9904979,40.6431653,0
248250,-73.9606197,40.6963198,0
651697,-73.9372593,40.7451772,0
355463,-73.8450845,40.6646805,0
558089,-74.0026778,40.6559893,0
279430,-73.9675292,40.7928576,2
384732,-73.9986368,40.6901548,0
854990,-73.9542459,40.7301988,0
599496,-73.928659,40.8398022,1
695500,-73.8396576,40.7652999,2
332664,-73.8873529,40.6294968,1
454944,-73.975558,40.7521167,0
917696,-73.9999567,40.7180184,0
572941,-73.9942915,40.7093641,1
371476,-73.9496967,40.7962162,1
486132,-73.8458553,40.7832211,0
486694,-74.0883648,40.5907529,0
268148,-73.9599439,40.7107873,0
566836,-74.0165278,40.7036157,0
387398,-73.9980197,40.7137146,0
821867,-73.8433035,40.6753129,0
254418,-74.026106,40.6162832,1
797548,-73.956722,40.7089689,2
444209,-73.7899357,40.666287,0
264053,-73.8010759,40.7082015,0
725461,-73.9347815,40.8087865,0
270982,-73.95828,40.6087467,0
905516,-73.8765111,40.6425396,0
849218,-73.9196285,40.7432641,4
548371,-74.0169951,40.7058002,0
219544,-73.9406208,40.7851513,0
448690,-74.004927,40.7570213,0
618475,-74.1688765,40.6212504,0
428960,-73.8230246,40.7636677,0
366332,-74.0081015,40.7119934,0
273691,-73.7226787,40.7644363,0
632289,-73.9167861,40.7711542,0
645262,-73.9548711,40.6061132,0
344589,-73.9989715,40.7446288,0
562722,-73.9229549,40.8439815,0
521309,-73.9405619,40.7931872,0
512883,-73.9911106,40.7503184,0
823225,-73.9957503,40.7208921,0
402085,-73.7790214,40.6673286,0
328690,-73.8675461,40.7361537,0
519990,-73.8489844,40.7384163,0
655630,-73.9932609,40.722355,0
703244,-73.9562587,40.8133899,0
448640,-73.9861058,40.7622904,0
319448,-73.9887629,40.696197,0
903531,-73.9912114,40.6426851,0
903998,-73.863351,40.7342506,0
474377,-73.8370288,40.739302,2
833600,-73.9377793,40.5941242,0
267935,-73.9944667,40.7559096,1
444073,-73.9389725,40.7975148,0
795138,-73.8734167,40.7343762,0
554234,-73.9353886,40.7613564,0
665324,-73.9329702,40.6787295,0
576302,-74.1593531,40.6163229,2
787057,-73.7702044,40.7448949,0
238742,-73.999242,40.7595273,0
215400,-73.878253,40.702147,1
512191,-73.832643,40.7188118,0
783184,-73.7703999,40.7446461,0
732784,-73.9195436,40.816554,0
513989,-73.996304,40.7533873,0
274020,-73.8975198,40.678236,0
302744,-73.7442823,40.7653588,0
782730,-73.7583952,40.7152123,0
967551,-73.8374664,40.7437684,1
509129,-73.8140362,40.7388442,1
271201,-73.8631542,40.7344729,0
791419,-73.7245314,40.7641533,0
928850,-73.757631,40.6664524,1
346812,-74.0115487,40.70495,0
341672,-73.8958815,40.7431991,0
790372,-73.9940342,40.6678494,0
773430,-73.996258,40.699703,0
596130,-73.7822365,40.7894981,0
664299,-73.8947312,40.7252232,0
495809,-74.0003682,40.6860803,0
871369,-73.8166124,40.7031657,0
863674,-73.8426078,40.731698,0
441950,-73.8664717,40.6618571,0
369509,-73.8720598,40.8660476,0
494074,-73.8366945,40.7816495,0
805314,-73.8703694,40.7334973,0
674383,-74.1313061,40.6083089,0
791397,-73.9958437,40.7265271,0
559597,-73.9478174,40.6687847,0
272432,-73.8347993,40.6663247,0
362542,-73.9982301,40.6956732,0
415202,-73.8408656,40.659033,0
804331,-74.0092229,40.6306327,0
386337,-73.7702044,40.7448949,0
715461,-73.8010654,40.7382134,0
800313,-73.7773986,40.7582074,1
310961,-73.7697441,40.6837777,0
284417,-73.8998482,40.740095,0
596774,-73.7442823,40.7653588,0
291526,-73.8446429,40.6807,0
344437,-73.950654,40.8057847,0
243378,-73.9586905,40.7019514,0
890837,-73.9893083,40.690993,0
241082,-73.8513189,40.6812413,0
373758,-73.9447576,40.7197624,1
566935,-73.9343811,40.8237599,3
920017,-73.8021828,40.7860078,0
887622,-73.9316013,40.8323165,0
539670,-73.7391857,40.6670627,0
307839,-73.9886394,40.7229337,0
842224,-73.8428113,40.6898733,0
878431,-74.1036882,40.5765028,0
1003965,-73.9123297,40.6541334,1
887428,-73.8720616,40.8637077,0
881659,-74.000527,40.7526874,0
412582,-73.952102,40.8114422,0
899283,-73.9969843,40.7165417,0
604198,-73.9927472,40.7017582,0
566761,-73.8466659,40.7322824,0
268817,-73.9588584,40.698677,0
269548,-73.9303998,40.8028239,0
399862,-73.9514043,40.5993815,0
723730,-73.9274072,40.7085426,0
273038,-73.7762082,40.7205375,0
979604,-73.897427,40.8441785,0
964474,-73.9106548,40.7045646,0
888497,-74.0047875,40.7236259,0
450975,-73.9771476,40.6962976,0
241927,-74.0010155,40.6847335,1
925636,-73.8838611,40.7374284,0
438446,-73.9384583,40.8263341,0
813125,-73.7650719,40.7263443,1
342101,-73.7442778,40.753791,1
862914,-73.7176262,40.7440274,0
213560,-73.9939473,40.7515235,0
494192,-73.8716017,40.6856958,0
414259,-73.8237281,40.7174361,0
463414,-73.990276,40.7565681,2
842752,-73.8002203,40.708447,0
650486,-73.8439779,40.7214535,0
726817,-73.8172364,40.7045335,0
388862,-73.9905165,40.7402615,0
533954,-73.8958844,40.8622592,0
273500,-73.8469167,40.6859236,1
709859,-73.8685899,40.7326093,0
844007,-74.1594327,40.611943,0
333647,-73.9680671,40.7555046,0
398939,-73.9467198,40.8198936,1
374064,-74.0052244,40.729335,0
381383,-73.9804246,40.7598989,0
392945,-74.0117465,40.7223244,0
455013,-73.7917519,40.6661904,0
769785,-73.829653,40.7055437,0
709175,-73.9464009,40.7314251,0
343517,-73.9406885,40.7119619,2
538776,-73.9044863,40.8764759,0
342836,-73.92395,40.7336872,0
329706,-73.7503638,40.7592665,0
314812,-74.0104459,40.6415349,0
593253,-73.9984173,40.6771324,0
813948,-73.7737601,40.7689749,0
370304,-73.9821578,40.7713942,0
223296,-73.9505418,40.7233656,1
542068,-74.1771117,40.6242049,0
812657,-73.7947256,40.6737598,0
315095,-73.815165,40.7652665,1
309957,-73.9767049,40.7649952,0
302282,-73.911194,40.8548229,1
276214,-74.0081276,40.629974,0
241735,-73.8440681,40.7340278,0
425686,-73.7760177,40.7353424,0
621289,-73.7476447,40.7572743,0
501230,-73.9919052,40.7162039,0
278741,-73.7998421,40.785176,0
640579,-74.0010155,40.6847335,0
421227,-73.9524529,40.5881722,0
623008,-74.0887812,40.6082548,2
389201,-73.9308839,40.8481201,0
560874,-73.9598425,40.7039378,0
492182,-73.7918854,40.7393734,0
779388,-73.9421971,40.6694023,0
499238,-73.7395512,40.6652573,0
222947,-74.0105088,40.6516055,1
361984,-73.7777101,40.7220991,0
349851,-73.8562369,40.6576327,0
561639,-73.859826,40.7352865,2
898827,-74.0894424,40.6076902,0
652442,-73.9506483,40.7305404,0
848777,-73.7433292,40.7542629,0
778286,-73.8410666,40.7091579,0
513414,-73.9118139,40.8617318,0
287059,-74.0010934,40.736562,0
893909,-73.8950196,40.8155279,0
906988,-73.962859,40.6125498,0
883500,-74.1698275,40.5610915,0
447111,-73.8425732,40.7414607,0
222826,-73.8263941,40.7866518,2
562008,-73.9695774,40.6021216,3
579844,-74.0133505,40.7152345,0
790625,-73.94205,40.7556481,0
667186,-73.8886854,40.8714939,0
544886,-73.7399899,40.7579795,0
593200,-73.8909216,40.7663513,0
962809,-73.8942315,40.7399663,0
470706,-73.9986609,40.755251,0
399840,-73.9290925,40.7982287,0
295495,-73.8757069,40.6885631,0
639910,-73.7344007,40.7719458,1
569268,-73.8776702,40.7367523,0
242125,-73.9897692,40.7190253,0
858829,-73.9887629,40.696197,0
304583,-73.8941555,40.7663396,0
681165,-73.9015805,40.7411311,0
285451,-73.9434848,40.7960734,0
801014,-73.9382591,40.7450679,0
783744,-73.7373973,40.66758,0
227280,-73.7723973,40.7246901,1
847387,-73.8863995,40.8275022,0
250638,-73.8392407,40.7281484,0
425152,-73.774355,40.74989,0
418345,-73.9618989,40.6981895,0
322701,-73.9298728,40.8011245,0
649520,-73.9981196,40.7509033,0
249769,-73.8771311,40.7713758,0
342442,-73.9929799,40.7528546,0
577507,-73.9782759,40.6851972,0
920767,-73.8460949,40.68424,0
305945,-74.0073205,40.7273284,0
594196,-73.9255287,40.6078765,3
270655,-73.9685222,40.7548762,0
686271,-73.9825396,40.6920516,0
482590,-73.7867214,40.7078931,5
593562,-73.9767362,40.7476292,0
337161,-73.7520576,40.7599159,0
281643,-73.8238322,40.866188,0
443642,-74.0260622,40.6165495,0
896178,-73.9986368,40.6901548,3
813503,-73.9031752,40.5999468,0
461963,-73.8117629,40.6665735,0
756158,-74.0226233,40.6470639,0
246179,-73.8257652,40.7509692,1
454276,-73.7894275,40.7578472,0
320945,-73.8462052,40.7426584,0
603502,-73.754179,40.6788433,0
952811,-73.9316919,40.7652244,0
434729,-74.0073205,40.7273284,1
534110,-73.9897375,40.690359,0
866941,-73.9928968,40.7199725,0
400787,-73.8157078,40.6956383,1
824788,-73.9447576,40.7197624,1
983714,-74.0017363,40.761391,0
540653,-74.0006019,40.6611221,0
302441,-73.9914296,40.701709,0
514595,-74.064639,40.6001833,0
305774,-73.7702044,40.7448949,0
613372,-73.7442823,40.7653588,0
374049,-73.7432726,40.7525634,0
222550,-73.8789756,40.7291801,0
415715,-73.8102439,40.7629639,0
542578,-73.9887144,40.7485121,0
917592,-73.9496688,40.6516965,0
396719,-73.9969426,40.7593763,0
469854,-73.9252516,40.8523415,4
333764,-73.7921194,40.7511741,0
635775,-73.7431647,40.7545534,0
212433,-73.9613401,40.7552245,0
719466,-73.9499265,40.7404432,0
853335,-73.7584818,40.7619942,0
817724,-73.7715954,40.7445264,0
894693,-73.9376183,40.812739,0
261250,-73.889405,40.6801424,0
482667,-73.9652931,40.759308,0
571198,-73.9573747,40.5824979,3
397045,-73.9462201,40.6782863,0
483853,-73.9421971,40.6694023,1
597791,-73.9936106,40.7621841,0
315085,-73.9476861,40.7903142,0
658559,-73.9074207,40.6336452,0
411562,-73.9366568,40.6691002,0
817051,-73.8501426,40.7493385,0
933231,-73.9704212,40.7457696,0
380264,-73.9183987,40.6896471,0
537999,-74.0018831,40.7193963,0
659558,-73.8718221,40.6667077,0
423054,-73.8059253,40.7863977,0
704351,-73.753821,40.7604548,1
854861,-73.8722091,40.8551235,0
949098,-74.0100687,40.7207545,1
506010,-73.8117234,40.6937879,0
877740,-73.9730158,40.7642781,0
621053,-73.8732802,40.8380117,0
349280,-74.0208944,40.6265442,1
729718,-73.9842579,40.7152095,0
533861,-73.9868618,40.6992188,0
317528,-73.9252443,40.6720632,0
456907,-73.8838318,40.880467,0
785414,-73.9977634,40.7168135,0
529333,-73.8921652,40.8527701,0
300695,-73.9551832,40.6991916,0
981070,-73.9127392,40.8618642,0
729189,-74.0859211,40.6056233,0
408411,-73.9816785,40.7683914,0
391824,-73.9873391,40.5787008,0
744185,-73.9372465,40.7127835,0
476831,-73.9170371,40.7354542,0
281021,-73.960572,40.7026172,0
634304,-73.9943462,40.7714641,0
574203,-73.7757229,40.7778992,1
447237,-73.7738282,40.6596509,0
288610,-73.9818237,40.7521974,0
405098,-73.9447961,40.7216804,0
643271,-73.9224976,40.6098096,0
519004,-74.0065289,40.7495527,0
966331,-73.7554993,40.6658413,0
596382,-73.8478168,40.9045537,0
222621,-73.982109,40.789445,0
551528,-73.9646376,40.5933231,0
242176,-73.9784973,40.7367906,0
339152,-73.9600738,40.6564847,0
425845,-74.0854934,40.6071753,0
948486,-73.9502198,40.8327028,0
593507,-73.9757968,40.7406437,0
320087,-73.7454772,40.7549013,0
499009,-73.8140794,40.6977347,0
890404,-73.9870157,40.7610362,0
635895,-73.8833811,40.7498452,1
683998,-73.7790801,40.6671982,0
572576,-73.8300825,40.7139131,0
219871,-73.9608621,40.7011315,0
660460,-73.9628143,40.6605095,0
680994,-73.9922423,40.7640559,0
424935,-74.0025576,40.7161794,0
819680,-73.9878913,40.6904686,0
734171,-73.9907077,40.6891376,0
470900,-73.9760584,40.7555999,0
593877,-73.8265417,40.7604644,0
738131,-73.9962116,40.7090991,0
655013,-73.9771875,40.747009,0
426819,-73.8972689,40.6113395,0
292048,-73.9216199,40.7530285,0
265386,-73.9280665,40.6090557,0
758213,-73.9283482,40.6686479,0
332268,-73.995945,40.6662604,2
391982,-73.8410666,40.7091579,0
290956,-73.7856623,40.757961,0
230610,-73.9846193,40.7591997,0
522335,-73.9431307,40.8216458,0
243321,-74.0109643,40.7261753,0
463696,-73.9885593,40.7691169,0
266714,-73.9049732,40.599075,0
367518,-74.0353294,40.6101946,0
1002024,-73.9588098,40.7599125,0
502332,-74.1552189,40.6135207,0
956350,-73.946221,40.8246527,0
455981,-74.0086142,40.7432122,0
461928,-73.9547305,40.616881,0
903268,-73.9616083,40.7643654,0
472042,-73.9597705,40.8187571,0
275675,-73.7390234,40.7570678,0
820015,-73.9933307,40.7014198,0
239684,-73.8516967,40.8270777,1
723148,-73.8860957,40.8276556,0
397976,-73.9969136,40.7627496,0
376066,-73.7309347,40.7612052,0
273337,-73.9344282,40.8142347,0
400946,-73.8596198,40.7354921,2
719767,-73.9594934,40.8170086,0
915428,-73.8863759,40.7122066,0
460445,-74.1332017,40.6079852,0
712846,-73.8381251,40.832093,0
434663,-73.9316956,40.6067138,0
368845,-73.8420547,40.8289603,0
414161,-73.8711959,40.8479109,2
430096,-73.7600593,40.7258774,1
583108,-73.7285441,40.6702247,0
341153,-73.9944667,40.7559096,0
860737,-73.9560151,40.7720212,0
329768,-73.7185795,40.7588532,0
535325,-73.7567868,40.7621739,0
232235,-73.83737,40.74121,0
451095,-74.0836991,40.6066949,0
597738,-73.8070686,40.6858136,0
983759,-73.820685,40.5988814,0
920606,-73.8322788,40.7270576,0
672023,-73.9109118,40.8050798,0
386732,-74.1435847,40.5447353,0
469974,-74.0011515,40.762025,0
233963,-73.9691174,40.7466536,0
291772,-73.8355921,40.7513761,0
292549,-73.9508624,40.5845583,0
741598,-73.8841464,40.8228946,0
651506,-73.8873529,40.6294968,1
228035,-73.9496485,40.6975836,0
344353,-73.8489844,40.7384163,0
995122,-73.8596254,40.7617115,0
309099,-73.8130955,40.6964483,0
835047,-73.7422032,40.7362636,0
485279,-73.9109492,40.8136218,1
576418,-73.8160998,40.7390852,0
806560,-73.9949094,40.7249516,0
783826,-73.7503638,40.7592665,0
604254,-73.9998378,40.6551851,0
648697,-73.8838318,40.880467,0
846621,-73.9471151,40.5847573,2
535551,-73.7550535,40.7136242,1
803053,-73.9509752,40.6639058,0
503813,-73.8703694,40.7334973,0
381441,-73.7738282,40.6596509,1
746519,-73.9714518,40.7577479,0
371964,-73.9610689,40.7608574,0
668503,-73.8033269,40.6776723,2
493286,-73.9670195,40.7062826,0
277806,-73.8486506,40.7469334,0
424366,-74.015643,40.7077575,0
928129,-73.7983371,40.7859655,0
246882,-73.94898,40.5846463,0
417487,-73.9924606,40.7484685,0
727093,-73.8393082,40.7429082,0
960772,-73.9759285,40.7955275,0
587590,-74.0237118,40.6049293,0
908554,-73.9782834,40.7730321,0
323892,-73.9074485,40.5972831,0
970770,-73.8156998,40.884735,0
817794,-73.7550075,40.7243677,0
990969,-73.9254236,40.6632938,0
958516,-73.9497151,40.6810711,0
885427,-73.92084,40.7138164,0
562546,-73.9760491,40.7514416,0
892068,-73.9557002,40.761276,0
684472,-73.9610289,40.7119706,0
237460,-73.9655045,40.7134844,0
354432,-73.7390234,40.7570678,0
856810,-73.9916483,40.7224015,0
444485,-73.9841076,40.7854915,0
818197,-73.9550386,40.7691197,0
478171,-73.7442823,40.7653588,0
724581,-73.9035195,40.8350109,0
245700,-73.8427593,40.741214,0
579852,-74.0110813,40.6271329,0
985103,-73.9799732,40.7605247,0
540116,-73.9826602,40.6860873,0
263752,-74.0039287,40.7208537,1
643132,-73.7176262,40.7440274,0
819762,-73.9148496,40.6196965,0
544492,-73.8906229,40.6585778,0
490131,-73.8011132,40.7537344,0
370020,-73.9223863,40.804696,0
457289,-73.9360334,40.5861184,0
543863,-73.8205668,40.7097504,0
822370,-73.8108147,40.6924673,2
863539,-74.1080873,40.5721317,0
398691,-73.8718573,40.8537088,1
248324,-74.0751297,40.5816715,0
788151,-73.995619,40.6316677,0
299389,-73.9978061,40.736035,0
642187,-73.896614,40.8859548,0
448604,-73.957577,40.7078742,0
494705,-73.7865148,40.7197371,0
690916,-74.0049318,40.6261507,0
831883,-73.817418,40.7044959,0
243274,-74.0074276,40.6203042,0
529142,-73.8654744,40.7202811,0
342857,-73.9686568,40.6146211,0
954051,-73.9948425,40.7502939,1
396718,-73.7916608,40.739575,0
774529,-73.830499,40.7170219,0
490335,-73.9759553,40.7965332,0
755842,-73.9433549,40.6558272,0
533332,-73.7442778,40.753791,0
475543,-73.8411542,40.7419723,0
640043,-73.8703694,40.7334973,0
