,LONGITUDE,LATITUDE,NUMBER_OF_PERSONS_INJURED
503266,-73.9758895,40.6738279,0
30651,-73.876686,40.838238,0
5857,-73.921974,40.79537,0
49065,-74.1910153,40.5626008,0
116812,-73.8355828,40.7701169,4
43563,-73.9510893,40.6360765,4
747260,-73.9910308,40.6998478,0
29751,-73.795815,40.814636,0
123116,-73.8508917,40.8304532,6
302164,-73.921202,40.6700404,0
796922,-74.0102489,40.648707,0
101133,-73.9013158,40.8711211,0
575608,-73.9224672,40.6701181,1
489746,-73.8091361,40.764071,0
12614,-73.825745,40.71572,3
545041,-73.9830838,40.6650926,0
66020,-73.9414663,40.8366997,0
32116,-73.79636,40.685608,1
278658,-73.9197042,40.6116055,0
30229,-74.096176,40.583042,1
170276,-73.9846647,40.703031,1
39636,-73.775475,40.743427,3
428165,-73.7454772,40.7549013,0
17251,-73.878365,40.67579,0
3311,-74.02476,40.62432,0
61661,-73.9814728,40.6899325,0
104960,-74.2178606,40.5278499,0
24096,-73.98709,40.660034,5
10148,-73.910805,40.626377,0
75941,-73.9988656,40.6943232,1
123200,-73.9213906,40.7668948,1
219661,-73.823019,40.7413979,2
52965,-73.8338215,40.7295758,3
304629,-73.9282671,40.7105331,0
731431,-73.7918641,40.7624134,0
5718,-73.96043,40.652557,0
90625,-73.9294681,40.8396029,0
88971,-73.9688057,40.8080922,1
4348,-73.85967,40.819614,0
28154,-73.93624,40.820435,0
40908,-73.77943,40.74273,0
636877,-73.8551252,40.8360499,0
697114,-73.9850591,40.7130769,0
247867,-73.9121623,40.7019226,0
49423,-73.8108072,40.6879203,0
420546,-74.0019338,40.7245509,0
355744,-73.9225279,40.6147201,0
70062,-73.8268146,40.7162123,0
64185,-73.8602511,40.7355605,0
68834,-73.978469,40.7944618,3
380092,-73.8511092,40.6847352,0
629191,-73.959278,40.7143909,0
21150,-73.997826,40.7615,0
761504,-74.0128328,40.64936,1
53767,-73.9314464,40.5863445,0
75554,-73.9174311,40.7400594,0
45904,-73.8893729,40.8733829,0
47980,-73.7640185,40.7133191,1
